tl_lon,tl_lat,br_lon,br_lat,indicator_1,indicator_2,indicator_3,indicator_4,indicator_5
150.91718349544985,-33.952792020131945,150.9224816725352,-33.95738995719825,4,8,10,1,0
150.92259124180777,-33.95288343751994,150.92788972796674,-33.95748115263366,2,0,5,5,10
150.9279990125141,-33.95297461756365,150.9332978076886,-33.957572110681205,6,7,1,9,7
150.93340680750566,-33.95306556025954,150.93870591163767,-33.95766283133736,0,1,2,10,0
150.93881462671925,-33.953156265604065,150.9441140397507,-33.95775331459859,10,4,3,6,2
150.94422247009166,-33.953246733593694,150.94952219196452,-33.95784356046138,5,4,10,4,6
150.94963033755968,-33.95333696422492,150.95493036821586,-33.957933568922186,7,9,5,5,10
150.95503822906014,-33.95342695749422,150.96033856844156,-33.95802333997756,1,2,2,7,10
150.96044614452984,-33.9535167133981,150.96574679257833,-33.958112873623975,0,10,5,1,2
150.96585408390553,-33.95360623193308,150.971155040563,-33.95820216985795,7,10,8,3,7
150.97126204712404,-33.95369551309566,150.97656331233236,-33.95829122867604,0,2,3,5,6
150.97667003412218,-33.953784556882376,150.9819716078232,-33.95838005007475,8,8,3,1,7
150.9820780448367,-33.95387336328975,150.9873799269722,-33.95846863405063,6,3,9,4,9
150.98748607920444,-33.953961932314364,150.99278826971627,-33.95855698060026,6,0,10,5,9
150.99289413716215,-33.954050263952745,150.9981966359921,-33.95864508972017,0,0,4,5,1
150.99830221864661,-33.95413835820146,151.00360502573648,-33.95873296140694,9,0,4,1,9
151.00371032359462,-33.95422621505709,151.0090134388862,-33.958820595657166,9,5,5,5,2
151.009118451943,-33.9543138345162,151.014421875378,-33.95890799246744,6,10,4,4,7
151.01452660362847,-33.954401216575405,151.0198303351486,-33.95899515183434,10,10,5,8,5
151.01993477858784,-33.9544883612313,151.02523881813488,-33.95908207375447,10,1,6,0,5
151.02534297675788,-33.954575268480475,151.03064732427353,-33.95916875822449,0,4,7,6,8
151.0307511980754,-33.95466193831957,151.0360558535013,-33.95925520524101,7,9,9,2,1
151.0361594424771,-33.954748370745214,151.041464405755,-33.959341414800654,9,8,7,4,8
151.04156770989982,-33.954834565754034,151.04687298097136,-33.959427386900074,6,10,10,8,0
151.0469760002803,-33.954920523342686,151.0522815790871,-33.959513121535934,4,4,10,7,5
151.0523843135553,-33.95500624350782,151.05769020003905,-33.959598618704874,8,4,3,3,4
151.05779264966168,-33.95509172624611,151.0630988437639,-33.95968387840361,7,0,1,1,2
151.06320100853605,-33.95517697155423,151.06850751019843,-33.95976890062879,10,4,7,5,5
151.0686093901153,-33.955261979428855,151.07391619927938,-33.95985368537712,10,1,10,10,3
151.07401779433616,-33.95534674986667,151.0793249109435,-33.95993823264529,7,2,10,0,10
151.07942622113535,-33.9554312828644,151.08473364512756,-33.960022542430025,9,4,4,4,9
151.08483467044968,-33.95551557841873,151.09014240176828,-33.960106614728055,5,1,8,3,5
151.09024314221585,-33.95559963652643,151.09555118080237,-33.96019044953607,1,3,9,1,4
151.09565163637072,-33.95568345718417,151.10095998216664,-33.96027404685084,3,2,1,2,1
151.10106015285092,-33.95576704038873,151.1063688057978,-33.960357406669125,3,6,9,3,4
151.1064686915933,-33.95585038613683,151.11177765163256,-33.96044052898763,10,4,2,5,0
151.11187725253458,-33.95593349442525,151.1171865196077,-33.96052341380317,2,10,10,1,8
151.11728583561148,-33.956016365250754,151.12259540965994,-33.96060606111249,2,3,0,1,9
151.1226944407608,-33.95609899861011,151.128004321726,-33.96068847091241,9,5,8,4,7
151.12810306791923,-33.9561813945001,151.13341325574262,-33.96077064319968,7,8,7,3,0
151.13351171702357,-33.95626355291752,151.13882221164653,-33.960852577971146,8,9,0,3,2
151.13892038801055,-33.956345473859194,151.14423118937447,-33.96093427522357,1,7,7,8,5
151.14432908081685,-33.956427157321905,151.14964018886315,-33.961015734953826,2,6,2,9,7
151.14973779537928,-33.9565086033025,151.1550492100493,-33.9610969571587,4,4,8,7,1
151.15514653163459,-33.9565898117978,151.16045825286963,-33.96117794183506,8,1,9,9,8
151.16055528951946,-33.95667078280462,151.16586731726093,-33.96125868897975,8,1,9,8,4
151.16596406897065,-33.956751516319855,151.1712764031598,-33.96133919858962,1,4,5,3,1
151.17137286992494,-33.95683201234034,151.1766855105031,-33.961419470661546,6,1,2,0,9
151.17678169231897,-33.95691227086295,151.18209463922742,-33.96149950519239,4,0,9,9,5
151.18219053608954,-33.956992291884546,151.18750378926953,-33.96157930217906,4,6,4,7,1
151.18759940117334,-33.95707207540203,151.19291296056616,-33.96165886161844,0,7,4,5,7
151.19300828750715,-33.957151621412315,151.198322153054,-33.961738183507435,5,10,9,8,2
151.19841719502764,-33.95723092991228,151.20373136666979,-33.961817267842946,9,4,9,5,9
151.20382612367158,-33.957310000898836,151.2091406013502,-33.961896114621915,1,8,3,9,4
151.20923507337562,-33.9573888343689,151.21454985703198,-33.961974723841266,0,5,4,1,4
151.21464404407658,-33.95746743031945,151.21995913365183,-33.96205309549794,0,8,2,7,6
151.22005303571112,-33.95754578874738,151.2253684311464,-33.962131229588884,0,0,4,7,5
151.225462048216,-33.95762390964967,151.23077774945241,-33.96220912611107,3,9,4,2,5
151.23087108152788,-33.95770179302326,151.23618708850663,-33.962286785061444,6,2,1,0,0
151.2362801355835,-33.95777943886515,151.2415964482457,-33.962364206437,10,9,5,3,1
151.24168921031958,-33.95785684717228,151.24700582860635,-33.96244139023473,0,9,9,10,0
151.24709830567284,-33.95793401794166,151.25241522952524,-33.96251833645163,1,9,6,7,7
151.25250742158,-33.95801095117028,151.2578246509391,-33.96259504508469,3,4,10,7,9
151.25791655797772,-33.95808764685516,151.26323409278461,-33.96267151613093,7,1,8,0,5
150.8524057063831,-33.94717018034448,150.8576999105788,-33.95177076516495,9,2,1,6,5
150.85781287103825,-33.94726442967348,150.86310738493404,-33.951864793103354,0,5,10,2,6
150.86322006079465,-33.94735844174148,150.8685148843327,-33.95195858373708,4,3,10,6,7
150.8686272755891,-33.947452216544846,150.87392240871156,-33.9520521370625,6,6,4,8,4
150.87403451535846,-33.947545754079904,150.87932995800753,-33.95214545307596,3,6,0,8,7
150.8794417800396,-33.94763905434306,150.88473753215737,-33.95223853177385,9,7,2,8,7
150.88484906956933,-33.94773211733063,150.8901451310979,-33.95233137315254,8,7,2,4,0
150.89025638388446,-33.94782494303904,150.895552754766,-33.95242397720842,7,10,8,2,3
150.89566372292188,-33.94791753146467,150.9009604030984,-33.952516343937894,10,10,1,3,2
150.9010710866184,-33.9480098826039,150.90636807603195,-33.95260847333735,10,1,0,9,5
150.9064784749108,-33.94810199645313,150.9117757735035,-33.952700365403224,2,4,4,6,5
150.91188588773602,-33.94819387300883,150.91718349544985,-33.952792020131945,10,7,8,2,4
150.91729332503076,-33.94828551226739,150.92259124180777,-33.95288343751994,6,7,1,3,5
150.92270078673192,-33.94837691422524,150.9279990125141,-33.95297461756365,4,5,8,3,4
150.9281082727763,-33.94846807887886,150.93340680750566,-33.95306556025954,2,4,8,6,1
150.93351578310072,-33.94855900622467,150.93881462671925,-33.953156265604065,8,3,6,0,5
150.938923317642,-33.94864969625915,150.94422247009166,-33.953246733593694,0,6,10,0,6
150.94433087633695,-33.94874014897877,150.94963033755968,-33.95333696422492,4,9,10,9,0
150.94973845912244,-33.94883036438001,150.95503822906014,-33.95342695749422,0,1,4,8,10
150.9551460659352,-33.948920342459374,150.96044614452984,-33.9535167133981,9,3,3,7,3
150.96055369671208,-33.94901008321334,150.96585408390553,-33.95360623193308,3,1,6,3,5
150.9659613513899,-33.94909958663843,150.97126204712404,-33.95369551309566,1,3,1,1,1
150.97136902990547,-33.949188852731154,150.97667003412218,-33.953784556882376,3,9,5,6,6
150.9767767321956,-33.949277881488065,150.9820780448367,-33.95387336328975,10,1,3,10,10
150.98218445819705,-33.949366672905676,150.98748607920444,-33.953961932314364,3,8,9,4,1
150.98759220784666,-33.949455226980554,150.99289413716215,-33.954050263952745,7,1,3,3,4
150.99299998108123,-33.94954354370923,150.99830221864661,-33.95413835820146,8,2,1,4,4
150.99840777783754,-33.94963162308828,151.00371032359462,-33.95422621505709,1,4,4,6,6
151.00381559805243,-33.94971946511429,151.009118451943,-33.9543138345162,8,1,0,9,10
151.0092234416627,-33.94980706978383,151.01452660362847,-33.954401216575405,1,0,2,3,2
151.01463130860506,-33.94989443709349,151.01993477858784,-33.9544883612313,5,2,5,0,6
151.0200391988164,-33.94998156703989,151.02534297675788,-33.954575268480475,9,3,3,6,8
151.02544711223342,-33.95006845961962,151.0307511980754,-33.95466193831957,4,6,0,6,5
151.030855048793,-33.950155114829315,151.0361594424771,-33.954748370745214,2,7,4,1,9
151.0362630084319,-33.95024153266559,151.04156770989982,-33.954834565754034,2,8,9,0,6
151.04167099108685,-33.950327713125105,151.0469760002803,-33.954920523342686,5,4,4,9,9
151.04707899669472,-33.95041365620448,151.0523843135553,-33.95500624350782,0,4,8,7,3
151.05248702519225,-33.9504993619004,151.05779264966168,-33.95509172624611,6,5,6,1,6
151.0578950765162,-33.950584830209515,151.06320100853605,-33.95517697155423,8,4,9,9,8
151.0633031506034,-33.950670061128505,151.0686093901153,-33.955261979428855,6,9,9,3,7
151.06871124739058,-33.950755054654046,151.07401779433616,-33.95534674986667,6,4,8,5,4
151.07411936681453,-33.95083981078285,151.07942622113535,-33.9554312828644,8,2,5,8,9
151.07952750881205,-33.95092432951161,151.08483467044968,-33.95551557841873,5,3,8,8,1
151.08493567331988,-33.95100861083703,151.09024314221585,-33.95559963652643,10,6,0,8,8
151.09034386027483,-33.95109265475584,151.09565163637072,-33.95568345718417,10,7,9,3,4
151.09575206961364,-33.95117646126478,151.10106015285092,-33.95576704038873,9,9,1,1,10
151.10116030127307,-33.951260030360565,151.1064686915933,-33.95585038613683,0,0,7,4,5
151.1065685551899,-33.95134336203998,151.11187725253458,-33.95593349442525,2,10,7,2,10
151.11197683130092,-33.95142645629976,151.11728583561148,-33.956016365250754,2,10,0,0,2
151.11738512954287,-33.951509313136654,151.1226944407608,-33.95609899861011,1,7,4,6,5
151.1227934498525,-33.95159193254747,151.12810306791923,-33.9561813945001,6,10,2,5,0
151.12820179216658,-33.95167431452899,151.13351171702357,-33.95626355291752,10,7,4,4,10
151.1336101564219,-33.951756459078,151.13892038801055,-33.956345473859194,1,1,4,7,9
151.13901854255514,-33.9518383661913,151.14432908081685,-33.956427157321905,9,1,7,6,7
151.14442695050315,-33.951920035865726,151.14973779537928,-33.9565086033025,5,4,8,8,2
151.1498353802026,-33.95200146809809,151.15514653163459,-33.9565898117978,10,10,4,10,9
151.1552438315903,-33.95208266288522,151.16055528951946,-33.95667078280462,7,5,8,0,10
151.16065230460296,-33.95216362022392,151.16596406897065,-33.956751516319855,4,9,5,9,10
151.16606079917736,-33.95224434011112,151.17137286992494,-33.95683201234034,7,1,0,3,0
151.17146931525025,-33.952324822543616,151.17678169231897,-33.95691227086295,6,7,6,6,7
151.17687785275837,-33.952405067518306,151.18219053608954,-33.956992291884546,0,7,4,8,9
151.18228641163842,-33.95248507503207,151.18759940117334,-33.95707207540203,6,1,1,0,2
151.18769499182721,-33.95256484508178,151.19300828750715,-33.957151621412315,10,10,1,6,3
151.1931035932614,-33.95264437766434,151.19841719502764,-33.95723092991228,4,4,8,4,9
151.19851221587783,-33.952723672776635,151.20382612367158,-33.957310000898836,9,8,2,10,7
151.2039208596132,-33.95280273041562,151.20923507337562,-33.9573888343689,10,5,7,0,5
151.2093295244042,-33.95288155057819,151.21464404407658,-33.95746743031945,9,3,9,10,9
151.21473821018762,-33.9529601332613,151.22005303571112,-33.95754578874738,4,3,0,7,7
151.22014691690015,-33.95303847846187,151.225462048216,-33.95762390964967,5,1,5,4,1
151.2255556444786,-33.95311658617685,151.23087108152788,-33.95770179302326,5,6,7,4,8
151.23096439285956,-33.95319445640323,151.2362801355835,-33.95777943886515,10,4,8,5,2
151.2363731619799,-33.953272089137954,151.24168921031958,-33.95785684717228,8,9,10,6,10
151.24178195177632,-33.953349484378016,151.24709830567284,-33.95793401794166,10,2,5,0,8
151.24719076218545,-33.953426642120384,151.25250742158,-33.95801095117028,8,9,2,3,4
151.25259959314414,-33.953503562362094,151.25791655797772,-33.95808764685516,3,6,7,3,3
151.25800844458905,-33.95358024510011,151.26332571480276,-33.958164104993294,0,4,8,4,9
150.85251892627167,-33.942663857126256,150.85781287103825,-33.94726442967348,7,2,10,7,5
150.85792580639648,-33.9427580905465,150.86322006079465,-33.94735844174148,5,8,9,0,10
150.86333271161715,-33.94285208674576,150.8686272755891,-33.947452216544846,9,0,5,9,4
150.86873964187058,-33.94294584572039,150.87403451535846,-33.947545754079904,3,6,6,0,8
150.8741465970936,-33.94303936746673,150.8794417800396,-33.94763905434306,4,10,2,0,1
150.87955357722308,-33.94313265198119,150.88484906956933,-33.94773211733063,3,9,8,2,0
150.88496058219584,-33.94322569926008,150.89025638388446,-33.94782494303904,9,3,10,5,7
150.89036761194876,-33.94331850929982,150.89566372292188,-33.94791753146467,10,3,1,0,7
150.8957746664187,-33.94341108209679,150.9010710866184,-33.9480098826039,10,0,6,1,10
150.9011817455425,-33.9435034176474,150.9064784749108,-33.94810199645313,1,0,1,5,7
150.90658884925696,-33.94359551594805,150.91188588773602,-33.94819387300883,8,9,8,0,8
150.91199597749892,-33.94368737699515,150.91729332503076,-33.94828551226739,10,2,2,0,1
150.9174031302053,-33.943779000785156,150.92270078673192,-33.94837691422524,7,8,10,1,9
150.92281030731286,-33.94387038731448,150.9281082727763,-33.94846807887886,9,7,4,9,7
150.92821750875842,-33.94396153657958,150.93351578310072,-33.94855900622467,10,1,4,9,3
150.9336247344789,-33.9440524485769,150.938923317642,-33.94864969625915,6,6,3,2,3
150.93903198441106,-33.94414312330293,150.94433087633695,-33.94874014897877,4,3,6,5,0
150.9444392584918,-33.9442335607541,150.94973845912244,-33.94883036438001,4,8,1,10,10
150.94984655665786,-33.944323760926935,150.9551460659352,-33.948920342459374,10,8,4,1,4
150.95525387884615,-33.94441372381792,150.96055369671208,-33.94901008321334,10,10,0,3,8
150.96066122499343,-33.944503449423536,150.9659613513899,-33.94909958663843,4,9,4,4,8
150.96606859503657,-33.9445929377403,150.97136902990547,-33.949188852731154,9,5,1,10,1
150.97147598891237,-33.944682188764745,150.9767767321956,-33.949277881488065,2,6,3,9,9
150.97688340655765,-33.9447712024934,150.98218445819705,-33.949366672905676,9,7,4,10,4
150.98229084790924,-33.944859978922786,150.98759220784666,-33.949455226980554,6,6,5,6,9
150.98769831290394,-33.944948518049465,150.99299998108123,-33.94954354370923,3,3,6,3,4
150.99310580147858,-33.94503681986998,150.99840777783754,-33.94963162308828,9,7,5,3,5
150.99851331356996,-33.94512488438092,151.00381559805243,-33.94971946511429,6,1,4,1,10
151.0039208491149,-33.94521271157885,151.0092234416627,-33.94980706978383,8,10,0,10,7
151.0093284080502,-33.94530030146033,151.01463130860506,-33.94989443709349,4,10,8,3,0
151.01473599031272,-33.945387654021985,151.0200391988164,-33.94998156703989,9,0,7,3,10
151.0201435958392,-33.945474769260414,151.02544711223342,-33.95006845961962,7,9,1,2,10
151.02555122456647,-33.94556164717222,151.030855048793,-33.950155114829315,9,2,3,4,2
151.03095887643133,-33.94564828775401,151.0362630084319,-33.95024153266559,9,1,9,9,3
151.03636655137058,-33.945734691002436,151.04167099108685,-33.950327713125105,3,1,0,6,8
151.041774249321,-33.94582085691412,151.04707899669472,-33.95041365620448,1,3,10,7,9
151.04718197021947,-33.945906785485754,151.05248702519225,-33.9504993619004,9,5,0,0,1
151.0525897140027,-33.94599247671393,151.0578950765162,-33.950584830209515,4,1,4,5,5
151.0579974806075,-33.946077930595365,151.0633031506034,-33.950670061128505,8,9,2,7,2
151.0634052699707,-33.94616314712672,151.06871124739058,-33.950755054654046,5,8,7,3,5
151.06881308202907,-33.94624812630468,151.07411936681453,-33.95083981078285,0,7,8,6,8
151.07422091671936,-33.94633286812593,151.07952750881205,-33.95092432951161,3,3,3,6,6
151.0796287739784,-33.946417372587185,151.08493567331988,-33.95100861083703,1,7,9,1,7
151.08503665374303,-33.94650163968517,151.09034386027483,-33.95109265475584,1,9,6,4,3
151.09044455594994,-33.94658566941658,151.09575206961364,-33.95117646126478,10,5,6,9,10
151.09585248053594,-33.94666946177816,151.10116030127307,-33.951260030360565,1,5,10,3,10
151.1012604274378,-33.946753016766664,151.1065685551899,-33.95134336203998,10,4,3,8,6
151.10666839659237,-33.94683633437881,151.11197683130092,-33.95142645629976,8,4,6,10,3
151.11207638793636,-33.94691941461138,151.11738512954287,-33.951509313136654,8,7,2,2,4
151.11748440140659,-33.94700225746114,151.1227934498525,-33.95159193254747,3,6,1,7,4
151.12289243693976,-33.94708486292487,151.12820179216658,-33.95167431452899,6,10,9,9,1
151.12830049447274,-33.947167230999355,151.1336101564219,-33.951756459078,10,10,7,5,5
151.13370857394224,-33.94724936168138,151.13901854255514,-33.9518383661913,7,0,3,3,10
151.13911667528507,-33.94733125496776,151.14442695050315,-33.951920035865726,1,9,4,8,4
151.14452479843794,-33.94741291085531,151.1498353802026,-33.95200146809809,0,10,7,0,7
151.1499329433377,-33.947494329340856,151.1552438315903,-33.95208266288522,5,10,4,8,5
151.155341109921,-33.947575510421224,151.16065230460296,-33.95216362022392,8,7,0,5,6
151.16074929812473,-33.947656454093256,151.16606079917736,-33.95224434011112,0,10,4,3,2
151.1661575078856,-33.947737160353796,151.17146931525025,-33.952324822543616,9,3,2,1,0
151.17156573914036,-33.94781762919973,151.17687785275837,-33.952405067518306,5,9,2,0,0
151.17697399182578,-33.9478978606279,151.18228641163842,-33.95248507503207,7,0,5,8,3
151.18238226587857,-33.94797785463521,151.18769499182721,-33.95256484508178,3,3,0,9,7
151.1877905612356,-33.94805761121852,151.1931035932614,-33.95264437766434,5,10,6,8,8
151.1931988778335,-33.94813713037475,151.19851221587783,-33.952723672776635,3,5,9,9,6
151.19860721560912,-33.9482164121008,151.2039208596132,-33.95280273041562,1,3,1,8,7
151.20401557449915,-33.94829545639357,151.2093295244042,-33.95288155057819,0,2,3,9,4
